seq,query_id,status,start_s,end_s,rel_start_s,rel_end_s,latency_s
388,2701614,completed,1783538501.896,1783538503.269,1143.646,1145.019,1.373
389,4395993,completed,1783538502.415,1783538504.423,1144.164,1146.172,2.008
390,3733725,completed,1783538504.313,1783538505.646,1146.063,1147.396,1.333
391,3010113,completed,1783538505.445,1783538506.530,1147.195,1148.280,1.085
392,3936312,completed,1783538506.286,1783538508.684,1148.036,1150.434,2.398
393,3517136,completed,1783538507.188,1783538508.279,1148.938,1150.029,1.091
394,4054893,completed,1783538508.117,1783538509.714,1149.867,1151.464,1.597
395,4167464,completed,1783538509.500,1783538510.654,1151.249,1152.403,1.154
396,3739960,completed,1783538510.396,1783538511.714,1152.146,1153.464,1.318
397,3361998,completed,1783538513.624,1783538515.682,1155.374,1157.432,2.058
398,3951636,completed,1783538517.280,1783538518.650,1159.030,1160.400,1.370
399,3832779,completed,1783538521.272,1783538522.618,1163.022,1164.368,1.346
400,3131146,completed,1783538522.206,1783538523.320,1163.956,1165.070,1.114
401,3127443,completed,1783538522.880,1783538524.025,1164.630,1165.775,1.145
402,4102649,completed,1783538524.675,1783538526.019,1166.425,1167.769,1.344
403,3630829,completed,1783538525.259,1783538526.631,1167.009,1168.381,1.372
404,3516308,completed,1783538526.039,1783538527.494,1167.789,1169.244,1.455
405,2825158,completed,1783538526.438,1783538529.066,1168.188,1170.816,2.628
406,4425003,completed,1783538527.118,1783538528.499,1168.867,1170.248,1.381
407,3842815,completed,1783538527.821,1783538529.165,1169.571,1170.915,1.344
408,3290453,completed,1783538528.853,1783538530.216,1170.602,1171.965,1.363
409,3779518,completed,1783538529.162,1783538530.493,1170.912,1172.243,1.331
410,4071125,completed,1783538529.461,1783538530.804,1171.211,1172.554,1.343
411,3339241,completed,1783538529.980,1783538531.348,1171.730,1173.098,1.368
412,2708520,completed,1783538531.010,1783538532.373,1172.759,1174.122,1.363
413,2809848,completed,1783538531.697,1783538532.866,1173.447,1174.616,1.169
414,3757688,completed,1783538533.791,1783538537.979,1175.541,1179.729,4.188
415,4281572,completed,1783538534.927,1783538537.846,1176.677,1179.596,2.919
416,4235107,completed,1783538537.717,1783538538.904,1179.467,1180.654,1.187
417,3299196,completed,1783538539.841,1783538541.066,1181.591,1182.816,1.225
418,4274348,completed,1783538541.909,1783538544.435,1183.658,1186.184,2.526
419,2864757,completed,1783538543.708,1783538544.829,1185.457,1186.578,1.121
420,3763164,completed,1783538544.418,1783538545.541,1186.168,1187.291,1.123
421,3943556,completed,1783538546.990,1783538548.156,1188.740,1189.906,1.166
422,4316146,completed,1783538548.528,1783538550.951,1190.278,1192.701,2.423
423,4192078,completed,1783538551.146,1783538552.505,1192.895,1194.254,1.359
424,2907144,completed,1783538551.968,1783538553.156,1193.718,1194.906,1.188
425,3910348,completed,1783538553.492,1783538554.877,1195.242,1196.627,1.385
426,3400083,completed,1783538554.039,1783538556.647,1195.789,1198.397,2.608
427,4353411,completed,1783538555.839,1783538557.326,1197.589,1199.076,1.487
428,2907145,completed,1783538557.296,1783538558.464,1199.045,1200.213,1.168
429,2824102,completed,1783538557.767,1783538559.198,1199.517,1200.948,1.431
430,3057207,completed,1783538559.240,1783538560.591,1200.989,1202.340,1.351
431,4378275,completed,1783538560.308,1783538561.720,1202.058,1203.470,1.412
432,2669282,completed,1783538561.249,1783538565.496,1202.999,1207.246,4.247
433,2722960,completed,1783538561.779,1783538565.743,1203.529,1207.493,3.964
434,2798275,completed,1783538562.329,1783538566.230,1204.079,1207.980,3.901
435,2845679,completed,1783538563.028,1783538566.779,1204.777,1208.528,3.751
436,3558338,completed,1783538564.153,1783538566.272,1205.903,1208.022,2.119
437,2802090,completed,1783538565.347,1783538566.820,1207.097,1208.570,1.473
438,2665911,completed,1783538567.102,1783538568.566,1208.852,1210.316,1.464
439,2846559,completed,1783538568.034,1783538570.620,1209.783,1212.369,2.586
440,3226077,completed,1783538568.938,1783538570.485,1210.688,1212.235,1.547
441,2800360,completed,1783538570.548,1783538571.876,1212.298,1213.626,1.328
442,2740626,completed,1783538572.354,1783538573.441,1214.103,1215.190,1.087
443,4141564,completed,1783538573.748,1783538576.434,1215.497,1218.183,2.686
444,2579542,completed,1783538575.245,1783538576.579,1216.995,1218.329,1.334
445,2737625,completed,1783538575.730,1783538577.196,1217.479,1218.945,1.466
446,4204710,completed,1783538577.259,1783538579.697,1219.008,1221.446,2.438
447,3330881,completed,1783538577.760,1783538580.444,1219.510,1222.194,2.684
448,4045577,completed,1783538579.477,1783538580.898,1221.226,1222.647,1.421
449,4316871,completed,1783538581.594,1783538582.961,1223.344,1224.711,1.367
450,3849044,completed,1783538582.928,1783538583.994,1224.678,1225.744,1.066
451,4484070,completed,1783538583.378,1783538584.720,1225.128,1226.470,1.342
452,3803106,completed,1783538584.927,1783538586.887,1226.677,1228.637,1.960
453,2696260,completed,1783538586.949,1783538588.319,1228.698,1230.068,1.370
454,2913559,completed,1783538587.488,1783538588.866,1229.238,1230.616,1.378
455,3135353,completed,1783538588.372,1783538589.730,1230.122,1231.480,1.358
456,3302752,completed,1783538589.040,1783538591.480,1230.790,1233.230,2.440
457,4223925,completed,1783538591.314,1783538592.738,1233.063,1234.487,1.424
458,3649846,completed,1783538595.177,1783538596.348,1236.927,1238.098,1.171
459,4110968,completed,1783538596.021,1783538598.788,1237.771,1240.538,2.767
460,2397772,completed,1783538596.571,1783538598.081,1238.320,1239.830,1.510
461,3197748,completed,1783538597.495,1783538600.842,1239.245,1242.592,3.347
462,2393345,completed,1783538598.133,1783538605.934,1239.882,1247.683,7.801
463,3315830,completed,1783538598.898,1783538602.728,1240.648,1244.478,3.830
464,2609022,completed,1783538599.561,1783538612.220,1241.311,1253.970,12.659
465,2610954,completed,1783538600.279,1783538617.853,1242.029,1259.603,17.574
466,2739605,completed,1783538601.109,1783538617.838,1242.859,1259.588,16.729
467,4495547,completed,1783538601.367,1783538604.087,1243.117,1245.837,2.720
468,2387519,completed,1783538602.090,1783538603.708,1243.840,1245.458,1.618
469,2842420,completed,1783538602.658,1783538617.815,1244.408,1259.565,15.157
470,2742683,completed,1783538603.361,1783538606.910,1245.111,1248.660,3.549
471,2802499,completed,1783538604.082,1783538616.494,1245.831,1258.243,12.412
472,2381528,completed,1783538604.407,1783538617.029,1246.157,1258.779,12.622
473,4084820,completed,1783538604.671,1783538607.599,1246.421,1249.349,2.928
474,3359356,completed,1783538604.935,1783538617.550,1246.685,1259.300,12.615
475,2610979,completed,1783538605.264,1783538617.738,1247.013,1259.487,12.474
476,4158429,completed,1783538605.649,1783538609.133,1247.399,1250.883,3.484
477,2840834,completed,1783538606.148,1783538618.122,1247.898,1259.872,11.974
478,3128850,completed,1783538606.449,1783538612.789,1248.199,1254.539,6.340
479,3232678,completed,1783538606.925,1783538618.455,1248.675,1260.205,11.530
480,3915884,completed,1783538607.285,1783538617.838,1249.035,1259.588,10.553
481,3618372,completed,1783538607.689,1783538609.268,1249.438,1251.017,1.579
482,2605488,completed,1783538608.017,1783538614.588,1249.767,1256.338,6.571
483,3184438,completed,1783538608.588,1783538612.997,1250.338,1254.747,4.409
484,4183590,completed,1783538609.106,1783538617.816,1250.856,1259.566,8.710
485,2895525,completed,1783538609.488,1783538617.009,1251.238,1258.759,7.521
486,4394374,completed,1783538609.735,1783538618.953,1251.485,1260.703,9.218
487,2610980,completed,1783538610.532,1783538617.992,1252.282,1259.742,7.460
488,4376062,completed,1783538610.931,1783538617.055,1252.681,1258.805,6.124
489,4481698,completed,1783538611.330,1783538617.833,1253.079,1259.582,6.503
490,3637330,completed,1783538611.858,1783538613.372,1253.608,1255.122,1.514
491,4227029,completed,1783538612.655,1783538617.042,1254.405,1258.792,4.387
492,3028643,completed,1783538612.934,1783538614.979,1254.684,1256.729,2.045
493,2966710,completed,1783538613.343,1783538618.483,1255.093,1260.233,5.140
494,3438026,completed,1783538613.659,1783538618.454,1255.409,1260.204,4.795
495,4369699,completed,1783538614.255,1783538617.646,1256.004,1259.395,3.391
496,2844757,completed,1783538614.949,1783538617.690,1256.699,1259.440,2.741
497,4159624,completed,1783538615.942,1783538619.147,1257.692,1260.897,3.205
498,2527878,completed,1783538617.327,1783538618.955,1259.076,1260.704,1.628
499,2738063,completed,1783538618.707,1783538620.197,1260.457,1261.947,1.490
500,4281661,completed,1783538625.341,1783538626.813,1267.091,1268.563,1.472
501,3774842,completed,1783538629.861,1783538630.992,1271.611,1272.742,1.131
502,3461249,completed,1783538633.665,1783538634.786,1275.415,1276.536,1.121
503,3887327,completed,1783538635.268,1783538637.339,1277.017,1279.088,2.071
504,4076845,completed,1783538636.293,1783538637.671,1278.042,1279.420,1.378
505,2821639,completed,1783538637.712,1783538639.827,1279.462,1281.577,2.115
506,2762705,completed,1783538638.818,1783538641.888,1280.568,1283.638,3.070
507,3015100,completed,1783538639.223,1783538641.096,1280.973,1282.846,1.873
508,3016111,completed,1783538640.093,1783538641.515,1281.843,1283.265,1.422
509,3904489,completed,1783538640.642,1783538646.822,1282.392,1288.572,6.180
510,3117117,completed,1783538640.736,1783538642.122,1282.486,1283.872,1.386
511,3927805,completed,1783538641.958,1783538644.268,1283.708,1286.018,2.310
512,4358814,completed,1783538642.287,1783538647.169,1284.037,1288.919,4.882
513,2728802,completed,1783538642.670,1783538647.037,1284.420,1288.787,4.367
514,4263045,completed,1783538643.030,1783538647.350,1284.780,1289.100,4.320
515,2859483,completed,1783538643.506,1783538645.722,1285.256,1287.472,2.216
516,2974217,completed,1783538643.847,1783538646.433,1285.597,1288.183,2.586
517,2920666,completed,1783538644.239,1783538648.399,1285.989,1290.149,4.160
518,3008145,completed,1783538644.524,1783538646.828,1286.273,1288.577,2.304
519,3664912,completed,1783538644.816,1783538646.817,1286.566,1288.567,2.001
520,4378145,completed,1783538645.104,1783538646.969,1286.854,1288.719,1.865
521,3201717,completed,1783538645.907,1783538647.587,1287.657,1289.337,1.680
522,3959048,completed,1783538646.475,1783538647.720,1288.225,1289.470,1.245
523,3767008,completed,1783538648.101,1783538649.521,1289.851,1291.271,1.420
524,3083784,completed,1783538649.690,1783538650.796,1291.439,1292.545,1.106
525,3173682,completed,1783538651.376,1783538653.910,1293.126,1295.660,2.534
526,3555458,completed,1783538654.007,1783538654.986,1295.757,1296.736,0.979
527,4002440,completed,1783538655.060,1783538657.106,1296.810,1298.856,2.046
528,4293042,completed,1783538657.970,1783538659.139,1299.720,1300.889,1.169
529,4044959,completed,1783538658.753,1783538659.893,1300.503,1301.643,1.140
530,2862134,completed,1783538659.498,1783538660.636,1301.248,1302.386,1.138
531,3360658,completed,1783538661.155,1783538662.550,1302.905,1304.300,1.395
532,4443644,completed,1783538661.696,1783538662.811,1303.446,1304.561,1.115
533,3033236,completed,1783538662.648,1783538663.813,1304.398,1305.563,1.165
534,4126405,completed,1783538663.784,1783538665.050,1305.533,1306.799,1.266
535,3021588,completed,1783538665.075,1783538666.542,1306.825,1308.292,1.467
536,3852038,completed,1783538666.280,1783538668.430,1308.030,1310.180,2.150
537,3904570,completed,1783538667.437,1783538668.819,1309.187,1310.569,1.382
538,3670215,completed,1783538668.456,1783538669.594,1310.206,1311.344,1.138
539,3674067,completed,1783538669.482,1783538670.857,1311.232,1312.607,1.375
540,3953390,completed,1783538671.113,1783538673.092,1312.863,1314.842,1.979
541,2731832,completed,1783538671.712,1783538673.113,1313.462,1314.863,1.401
542,2810158,completed,1783538672.324,1783538673.700,1314.074,1315.450,1.376
543,4102682,completed,1783538672.540,1783538673.694,1314.290,1315.444,1.154
544,4380393,completed,1783538673.446,1783538674.519,1315.196,1316.269,1.073
545,3110988,completed,1783538673.864,1783538675.301,1315.613,1317.050,1.437
546,3744015,completed,1783538674.474,1783538675.556,1316.224,1317.306,1.082
547,4338438,completed,1783538674.861,1783538676.004,1316.611,1317.754,1.143
548,3338875,completed,1783538675.285,1783538676.397,1317.035,1318.147,1.112
549,2788184,completed,1783538675.883,1783538677.221,1317.633,1318.971,1.338
550,4115750,completed,1783538676.192,1783538677.629,1317.941,1319.378,1.437
551,3516309,completed,1783538676.664,1783538678.963,1318.414,1320.713,2.299
552,4190802,completed,1783538677.140,1783538679.531,1318.890,1321.281,2.391
553,3173409,completed,1783538677.665,1783538680.999,1319.415,1322.749,3.334
554,3508260,completed,1783538678.003,1783538679.494,1319.752,1321.243,1.491
555,2907599,completed,1783538678.480,1783538679.937,1320.230,1321.687,1.457
556,2721710,completed,1783538679.173,1783538681.465,1320.923,1323.215,2.292
557,4296464,completed,1783538679.726,1783538681.439,1321.476,1323.189,1.713
558,2817921,completed,1783538680.245,1783538681.688,1321.995,1323.438,1.443
559,4211089,completed,1783538680.562,1783538681.439,1322.311,1323.188,0.877
560,3664938,completed,1783538680.800,1783538682.065,1322.550,1323.815,1.265
561,2855278,completed,1783538681.271,1783538682.398,1323.021,1324.148,1.127
562,3508261,completed,1783538681.667,1783538683.066,1323.417,1324.816,1.399
563,2906769,completed,1783538681.984,1783538683.129,1323.734,1324.879,1.145
564,3433653,completed,1783538682.221,1783538684.165,1323.971,1325.915,1.944
565,3443416,completed,1783538682.850,1783538684.043,1324.600,1325.793,1.193
566,3457815,completed,1783538683.831,1783538685.196,1325.581,1326.946,1.365
567,4023784,completed,1783538684.390,1783538686.306,1326.140,1328.056,1.916
568,3333877,completed,1783538685.458,1783538686.918,1327.208,1328.668,1.460
569,3347078,completed,1783538685.631,1783538686.719,1327.381,1328.469,1.088
570,4500886,completed,1783538686.485,1783538687.584,1328.235,1329.334,1.099
571,4329402,completed,1783538687.027,1783538688.218,1328.777,1329.968,1.191
572,3025168,completed,1783538687.362,1783538691.520,1329.112,1333.270,4.158
573,3532217,completed,1783538687.848,1783538689.288,1329.598,1331.038,1.440
574,3839112,completed,1783538688.662,1783538691.524,1330.412,1333.274,2.862
575,2833604,completed,1783538688.960,1783538690.361,1330.710,1332.111,1.401
576,3097770,completed,1783538689.814,1783538691.318,1331.563,1333.067,1.504
577,3711616,completed,1783538690.722,1783538693.195,1332.471,1334.944,2.473
578,3575058,completed,1783538691.331,1783538692.803,1333.081,1334.553,1.472
579,3447134,completed,1783538692.220,1783538693.618,1333.970,1335.368,1.398
580,4376063,completed,1783538692.955,1783538695.058,1334.705,1336.808,2.103
581,4109425,completed,1783538693.898,1783538695.371,1335.648,1337.121,1.473
582,3821939,completed,1783538694.368,1783538695.509,1336.118,1337.259,1.141
583,2496026,completed,1783538695.541,1783538696.824,1337.291,1338.574,1.283
584,4025687,completed,1783538697.410,1783538698.842,1339.160,1340.592,1.432
585,2757985,completed,1783538698.434,1783538700.863,1340.184,1342.613,2.429
586,3487130,completed,1783538700.419,1783538701.803,1342.169,1343.553,1.384
587,3769874,completed,1783538703.088,1783538705.352,1344.837,1347.101,2.264
588,4168605,completed,1783538703.932,1783538705.395,1345.681,1347.144,1.463
589,3510663,completed,1783538704.777,1783538705.996,1346.527,1347.746,1.219
590,3929932,completed,1783538705.365,1783538707.461,1347.115,1349.211,2.096
591,4468276,completed,1783538706.620,1783538713.133,1348.370,1354.883,6.513
592,2724926,completed,1783538706.962,1783538708.441,1348.712,1350.191,1.479
593,3309888,completed,1783538707.592,1783538712.503,1349.341,1354.252,4.911
594,2929439,completed,1783538708.190,1783538712.971,1349.940,1354.721,4.781
595,3821940,completed,1783538708.613,1783538713.642,1350.363,1355.392,5.029
596,4422617,completed,1783538708.866,1783538712.548,1350.616,1354.298,3.682
597,3565272,completed,1783538709.518,1783538714.076,1351.268,1355.826,4.558
598,3875243,completed,1783538709.974,1783538714.176,1351.723,1355.925,4.202
599,4356150,completed,1783538710.915,1783538713.105,1352.665,1354.855,2.190
600,2906820,completed,1783538711.447,1783538720.143,1353.197,1361.893,8.696
601,2947353,completed,1783538712.264,1783538714.261,1354.013,1356.010,1.997
602,2805719,completed,1783538713.136,1783538719.385,1354.886,1361.135,6.249
603,3670674,completed,1783538713.679,1783538719.641,1355.429,1361.391,5.962
604,3563246,completed,1783538714.141,1783538716.323,1355.890,1358.072,2.182
605,4437506,completed,1783538714.889,1783538720.107,1356.639,1361.857,5.218
606,4195435,completed,1783538715.163,1783538719.988,1356.913,1361.738,4.825
607,3236717,completed,1783538715.722,1783538719.926,1357.472,1361.676,4.204
608,3202657,completed,1783538716.045,1783538720.533,1357.794,1362.282,4.488
609,3361999,completed,1783538716.372,1783538720.106,1358.122,1361.856,3.734
610,4274453,completed,1783538716.979,1783538720.113,1358.728,1361.862,3.134
611,3599190,completed,1783538717.285,1783538720.102,1359.035,1361.852,2.817
612,4100165,completed,1783538717.780,1783538720.134,1359.530,1361.884,2.354
613,3587861,completed,1783538718.289,1783538720.617,1360.039,1362.367,2.328
614,3028991,completed,1783538718.823,1783538721.696,1360.573,1363.446,2.873
615,3404095,completed,1783538719.869,1783538721.338,1361.618,1363.087,1.469
616,4468277,completed,1783538720.157,1783538721.359,1361.907,1363.109,1.202
617,3510799,completed,1783538720.580,1783538721.970,1362.329,1363.719,1.390
618,2776759,completed,1783538721.030,1783538722.088,1362.780,1363.838,1.058
619,2728570,completed,1783538721.784,1783538723.962,1363.534,1365.712,2.178
620,4327654,completed,1783538722.388,1783538726.206,1364.138,1367.956,3.818
621,2710896,completed,1783538722.990,1783538727.108,1364.740,1368.858,4.118
622,3959079,completed,1783538723.477,1783538725.474,1365.227,1367.224,1.997
623,2721711,completed,1783538723.986,1783538731.839,1365.736,1373.589,7.853
624,3132236,completed,1783538726.046,1783538727.602,1367.796,1369.352,1.556
625,4181902,failed,1783538726.725,1783538726.728,1368.475,1368.478,0.003
626,2659887,completed,1783538727.219,1783538728.558,1368.968,1370.307,1.339
627,2678693,completed,1783538728.725,1783538730.197,1370.475,1371.947,1.472
628,2711539,completed,1783538729.834,1783538731.630,1371.584,1373.380,1.796
629,2684702,completed,1783538730.567,1783538731.983,1372.317,1373.733,1.416
630,3517167,completed,1783538731.388,1783538732.770,1373.138,1374.520,1.382
631,2797465,completed,1783538732.472,1783538734.865,1374.222,1376.615,2.393
632,3378042,completed,1783538733.981,1783538735.388,1375.731,1377.138,1.407
633,3234826,completed,1783538735.163,1783538736.814,1376.913,1378.564,1.651
634,2825171,failed,1783538736.054,1783538736.056,1377.804,1377.806,0.002
635,3636325,completed,1783538736.548,1783538739.167,1378.298,1380.917,2.619
636,4486130,completed,1783538737.794,1783538739.513,1379.544,1381.263,1.719
637,4084849,completed,1783538738.801,1783538740.697,1380.551,1382.447,1.896
638,3070809,completed,1783538739.102,1783538741.579,1380.852,1383.329,2.477
639,2659888,completed,1783538739.595,1783538742.492,1381.345,1384.242,2.897
640,3854212,completed,1783538740.203,1783538741.744,1381.953,1383.494,1.541
641,3059516,completed,1783538740.905,1783538742.062,1382.655,1383.812,1.157
642,3596542,completed,1783538741.417,1783538742.888,1383.167,1384.638,1.471
643,2659889,completed,1783538742.115,1783538743.201,1383.865,1384.951,1.086
644,2744497,completed,1783538742.358,1783538743.430,1384.107,1385.179,1.072
645,3693887,completed,1783538743.458,1783538744.859,1385.208,1386.609,1.401
646,4497975,completed,1783538743.863,1783538744.954,1385.613,1386.704,1.091
647,3242835,completed,1783538744.078,1783538745.198,1385.828,1386.948,1.120
648,4382194,completed,1783538744.873,1783538746.192,1386.623,1387.942,1.319
649,4425124,completed,1783538745.215,1783538746.653,1386.965,1388.403,1.438
650,2998090,completed,1783538745.711,1783538747.060,1387.461,1388.810,1.349
651,4013259,completed,1783538746.595,1783538747.745,1388.345,1389.495,1.150
652,2907201,completed,1783538746.989,1783538749.183,1388.739,1390.933,2.194
653,4331237,completed,1783538747.816,1783538751.278,1389.566,1393.028,3.462
654,4139056,completed,1783538748.063,1783538751.364,1389.813,1393.114,3.301
655,3017763,completed,1783538748.424,1783538750.364,1390.173,1392.113,1.940
656,2874487,completed,1783538748.521,1783538750.553,1390.271,1392.303,2.032
657,3925069,completed,1783538748.955,1783538752.486,1390.705,1394.236,3.531
658,3060183,completed,1783538749.544,1783538751.406,1391.294,1393.156,1.862
659,3979425,completed,1783538749.921,1783538751.875,1391.671,1393.625,1.954
660,4489051,completed,1783538750.261,1783538751.883,1392.011,1393.633,1.622
661,2920412,completed,1783538751.041,1783538752.517,1392.791,1394.267,1.476
662,4457533,completed,1783538751.575,1783538752.253,1393.325,1394.003,0.678
663,4045021,completed,1783538752.050,1783538753.190,1393.800,1394.940,1.140
664,4334088,completed,1783538752.295,1783538753.640,1394.045,1395.390,1.345
665,3098679,completed,1783538753.210,1783538754.564,1394.960,1396.314,1.354
666,4442892,completed,1783538753.597,1783538754.694,1395.347,1396.444,1.097
667,3682150,completed,1783538754.542,1783538756.001,1396.292,1397.751,1.459
668,3773082,completed,1783538754.946,1783538756.293,1396.696,1398.043,1.347
669,3811424,completed,1783538755.283,1783538756.832,1397.033,1398.582,1.549
670,3254966,completed,1783538755.766,1783538758.579,1397.516,1400.329,2.813
671,2974271,completed,1783538756.798,1783538759.445,1398.548,1401.195,2.647
672,4031978,completed,1783538757.495,1783538758.841,1399.244,1400.590,1.346
673,3626102,completed,1783538758.897,1783538760.240,1400.647,1401.990,1.343
674,4222206,completed,1783538759.838,1783538761.897,1401.588,1403.647,2.059
675,3998339,completed,1783538760.646,1783538762.164,1402.396,1403.914,1.518
676,2799392,completed,1783538762.141,1783538764.164,1403.891,1405.914,2.023
677,2737115,completed,1783538762.822,1783538764.236,1404.571,1405.985,1.414
678,2744028,completed,1783538763.767,1783538765.765,1405.517,1407.515,1.998
679,3118958,completed,1783538765.489,1783538769.011,1407.239,1410.761,3.522
680,2801667,completed,1783538766.166,1783538768.342,1407.916,1410.092,2.176
681,2796322,completed,1783538766.340,1783538769.810,1408.089,1411.559,3.470
682,3254967,completed,1783538767.055,1783538770.410,1408.805,1412.160,3.355
683,3932147,completed,1783538767.526,1783538769.536,1409.276,1411.286,2.010
684,3827554,completed,1783538767.946,1783538769.935,1409.696,1411.685,1.989
685,2799423,completed,1783538768.342,1783538769.932,1410.092,1411.682,1.590
686,3775690,completed,1783538769.391,1783538770.752,1411.141,1412.502,1.361
687,3549397,completed,1783538769.835,1783538771.302,1411.585,1413.052,1.467
688,4323611,completed,1783538770.775,1783538772.096,1412.525,1413.846,1.321
689,2862135,completed,1783538771.166,1783538772.580,1412.916,1414.330,1.414
690,4198302,completed,1783538772.441,1783538773.556,1414.191,1415.306,1.115
691,4204817,completed,1783538772.872,1783538773.986,1414.622,1415.736,1.114
692,2741635,completed,1783538773.191,1783538774.984,1414.941,1416.734,1.793
693,2737644,completed,1783538773.240,1783538774.997,1414.990,1416.747,1.757
694,4213912,completed,1783538773.701,1783538776.298,1415.451,1418.048,2.597
695,3231772,completed,1783538774.123,1783538776.894,1415.873,1418.644,2.771
696,2744557,completed,1783538774.642,1783538776.145,1416.392,1417.895,1.503
697,2803138,completed,1783538775.032,1783538776.525,1416.781,1418.274,1.493
698,3392909,completed,1783538775.770,1783538778.395,1417.520,1420.145,2.625
699,4350731,completed,1783538776.068,1783538777.528,1417.817,1419.277,1.460
700,2696317,completed,1783538776.312,1783538777.732,1418.062,1419.482,1.420
701,3892561,completed,1783538776.870,1783538778.321,1418.620,1420.071,1.451
702,2579644,completed,1783538777.571,1783538779.473,1419.321,1421.223,1.902
703,2738064,completed,1783538777.973,1783538780.511,1419.723,1422.261,2.538
704,2576557,completed,1783538778.906,1783538781.170,1420.656,1422.920,2.264
705,2665971,completed,1783538779.258,1783538780.704,1421.008,1422.454,1.446
706,3323377,completed,1783538779.810,1783538781.240,1421.560,1422.990,1.430
707,2747611,completed,1783538780.972,1783538782.421,1422.722,1424.171,1.449
708,2655590,completed,1783538781.454,1783538783.421,1423.204,1425.171,1.967
709,3131909,completed,1783538782.099,1783538783.524,1423.849,1425.274,1.425
710,3878826,completed,1783538782.386,1783538783.780,1424.136,1425.530,1.394
711,3776156,completed,1783538782.949,1783538784.364,1424.699,1426.114,1.415
712,2785916,completed,1783538783.388,1783538784.466,1425.138,1426.216,1.078
713,2599300,completed,1783538783.494,1783538784.913,1425.244,1426.663,1.419
714,2903010,completed,1783538784.460,1783538785.568,1426.210,1427.318,1.108
715,3517199,completed,1783538785.634,1783538787.688,1427.384,1429.438,2.054
716,2746652,completed,1783538786.705,1783538788.185,1428.455,1429.935,1.480
717,4255093,completed,1783538787.444,1783538788.565,1429.194,1430.315,1.121
718,2816723,completed,1783538787.948,1783538789.055,1429.698,1430.805,1.107
719,2707325,completed,1783538788.812,1783538790.215,1430.562,1431.965,1.403
720,3326014,completed,1783538789.278,1783538790.601,1431.028,1432.351,1.323
721,3140755,completed,1783538789.593,1783538790.927,1431.342,1432.676,1.334
722,4328537,completed,1783538790.024,1783538791.442,1431.774,1433.192,1.418
723,4297347,completed,1783538790.893,1783538792.218,1432.643,1433.968,1.325
724,2745525,completed,1783538791.839,1783538792.992,1433.589,1434.742,1.153
725,2604900,completed,1783538792.208,1783538794.714,1433.958,1436.464,2.506
726,4162867,completed,1783538792.478,1783538793.598,1434.228,1435.348,1.120
727,3535361,completed,1783538792.844,1783538794.430,1434.594,1436.180,1.586
728,4501988,completed,1783538793.894,1783538796.008,1435.644,1437.758,2.114
729,4199805,completed,1783538795.207,1783538797.215,1436.957,1438.965,2.008
730,3500660,completed,1783538795.640,1783538796.805,1437.390,1438.555,1.165
731,2669329,completed,1783538796.414,1783538797.946,1438.164,1439.696,1.532
732,2665994,completed,1783538796.951,1783538798.401,1438.700,1440.150,1.450
733,2705732,completed,1783538798.127,1783538799.452,1439.877,1441.202,1.325
734,3464237,completed,1783538799.089,1783538800.608,1440.839,1442.358,1.519
735,3207241,completed,1783538799.455,1783538802.598,1441.205,1444.348,3.143
736,3146694,completed,1783538800.388,1783538801.939,1442.138,1443.689,1.551
737,3558339,completed,1783538800.898,1783538803.684,1442.648,1445.434,2.786
738,3228799,completed,1783538801.268,1783538802.957,1443.018,1444.707,1.689
739,2845820,completed,1783538801.876,1783538803.961,1443.626,1445.711,2.085
740,4061870,completed,1783538802.574,1783538803.838,1444.324,1445.588,1.264
741,2824148,completed,1783538803.147,1783538807.168,1444.897,1448.918,4.021
742,3272865,completed,1783538803.383,1783538805.940,1445.132,1447.689,2.557
743,4430077,completed,1783538803.894,1783538805.642,1445.644,1447.392,1.748
744,4382654,completed,1783538804.187,1783538808.043,1445.937,1449.793,3.856
745,2711580,completed,1783538804.659,1783538807.325,1446.409,1449.075,2.666
746,4110969,completed,1783538805.568,1783538806.968,1447.317,1448.717,1.400
747,4183591,completed,1783538805.761,1783538807.021,1447.510,1448.770,1.260
748,3924566,completed,1783538806.233,1783538808.039,1447.983,1449.789,1.806
749,3296056,completed,1783538806.826,1783538809.047,1448.576,1450.797,2.221
750,2967130,completed,1783538807.007,1783538810.093,1448.756,1451.842,3.086
751,3615359,completed,1783538807.318,1783538810.413,1449.068,1452.163,3.095
752,3398828,completed,1783538807.402,1783538809.917,1449.152,1451.667,2.515
753,2863398,completed,1783538808.088,1783538811.238,1449.838,1452.988,3.150
754,4032041,completed,1783538808.506,1783538810.011,1450.256,1451.761,1.505
755,3228800,completed,1783538809.386,1783538810.870,1451.136,1452.620,1.484
756,3072820,completed,1783538809.533,1783538810.918,1451.283,1452.668,1.385
757,2876357,completed,1783538809.779,1783538811.148,1451.529,1452.898,1.369
758,3525995,completed,1783538809.954,1783538811.403,1451.703,1453.152,1.449
759,2904744,completed,1783538810.381,1783538812.637,1452.131,1454.387,2.256
760,4012469,completed,1783538810.588,1783538812.063,1452.338,1453.813,1.475
761,3659075,completed,1783538811.614,1783538813.624,1453.364,1455.374,2.010
762,4084850,completed,1783538812.293,1783538813.715,1454.043,1455.465,1.422
763,2840859,completed,1783538813.138,1783538814.473,1454.888,1456.223,1.335
764,3707580,completed,1783538813.678,1783538815.102,1455.427,1456.851,1.424
