seq,query_id,status,start_s,end_s,rel_start_s,rel_end_s,latency_s
396,3739960,completed,1783546395.942,1783546397.294,690.573,691.925,1.352
397,3361998,completed,1783546397.297,1783546399.483,691.927,694.113,2.186
398,3951636,completed,1783546399.483,1783546400.836,694.114,695.467,1.353
399,3832779,completed,1783546400.837,1783546402.168,695.467,696.798,1.331
400,3131146,completed,1783546402.168,1783546403.327,696.798,697.957,1.159
401,3127443,completed,1783546403.330,1783546404.470,697.960,699.100,1.140
402,4102649,completed,1783546404.470,1783546405.805,699.100,700.435,1.335
403,3630829,completed,1783546405.805,1783546407.142,700.436,701.773,1.337
404,3516308,completed,1783546407.143,1783546408.509,701.774,703.140,1.366
405,2825158,completed,1783546408.511,1783546411.024,703.142,705.655,2.513
406,4425003,completed,1783546411.025,1783546412.343,705.655,706.973,1.318
407,3842815,completed,1783546412.343,1783546413.698,706.974,708.329,1.355
408,3290453,completed,1783546413.701,1783546415.168,708.332,709.799,1.467
409,3779518,completed,1783546415.168,1783546416.513,709.799,711.144,1.345
410,4071125,completed,1783546416.513,1783546418.035,711.144,712.666,1.522
411,3339241,completed,1783546418.035,1783546419.369,712.666,714.000,1.334
412,2708520,completed,1783546419.372,1783546420.812,714.003,715.443,1.440
413,2809848,completed,1783546420.813,1783546421.974,715.444,716.605,1.161
414,3757688,completed,1783546421.975,1783546425.297,716.605,719.927,3.322
415,4281572,completed,1783546425.299,1783546427.764,719.930,722.395,2.465
416,4235107,completed,1783546427.765,1783546428.922,722.396,723.553,1.157
417,3299196,completed,1783546428.923,1783546430.364,723.554,724.995,1.441
418,4274348,completed,1783546430.366,1783546432.836,724.997,727.467,2.470
419,2864757,completed,1783546432.836,1783546434.086,727.467,728.717,1.250
420,3763164,completed,1783546434.087,1783546435.148,728.718,729.779,1.061
421,3943556,completed,1783546435.148,1783546436.227,729.779,730.858,1.079
422,4316146,completed,1783546436.230,1783546438.444,730.861,733.075,2.214
423,4192078,completed,1783546438.445,1783546439.874,733.076,734.505,1.429
424,2907144,completed,1783546439.874,1783546441.006,734.505,735.637,1.132
425,3910348,completed,1783546441.007,1783546442.501,735.638,737.132,1.494
426,3400083,completed,1783546442.503,1783546444.894,737.133,739.524,2.391
427,4353411,completed,1783546444.895,1783546446.405,739.525,741.035,1.510
428,2907145,completed,1783546446.405,1783546447.477,741.036,742.108,1.072
429,2824102,completed,1783546447.478,1783546448.802,742.109,743.433,1.324
430,3057207,completed,1783546448.804,1783546450.124,743.435,744.755,1.320
431,4378275,completed,1783546450.125,1783546451.438,744.756,746.069,1.313
432,2669282,completed,1783546451.438,1783546453.563,746.069,748.194,2.125
433,2722960,completed,1783546453.564,1783546455.103,748.195,749.734,1.539
434,2798275,completed,1783546455.106,1783546457.017,749.737,751.648,1.911
435,2845679,completed,1783546457.017,1783546459.449,751.648,754.080,2.432
436,3558338,completed,1783546459.450,1783546460.783,754.081,755.414,1.333
437,2802090,completed,1783546460.785,1783546462.224,755.416,756.855,1.439
438,2665911,completed,1783546462.224,1783546463.544,756.855,758.175,1.320
439,2846559,completed,1783546463.544,1783546465.948,758.175,760.579,2.404
440,3226077,completed,1783546465.950,1783546467.351,760.581,761.982,1.401
441,2800360,completed,1783546467.352,1783546468.661,761.983,763.292,1.309
442,2740626,completed,1783546468.662,1783546469.796,763.293,764.427,1.134
443,4141564,completed,1783546469.796,1783546472.199,764.427,766.830,2.403
444,2579542,completed,1783546472.201,1783546473.510,766.832,768.141,1.309
445,2737625,completed,1783546473.510,1783546474.979,768.141,769.610,1.469
446,4204710,completed,1783546474.980,1783546476.951,769.611,771.582,1.971
447,3330881,completed,1783546476.952,1783546479.607,771.582,774.237,2.655
448,4045577,completed,1783546479.610,1783546481.096,774.240,775.726,1.486
449,4316871,completed,1783546481.096,1783546482.479,775.727,777.110,1.383
450,3849044,completed,1783546482.479,1783546483.592,777.110,778.223,1.113
451,4484070,completed,1783546483.593,1783546484.916,778.224,779.547,1.323
452,3803106,completed,1783546484.918,1783546486.838,779.549,781.469,1.920
453,2696260,completed,1783546486.839,1783546488.161,781.470,782.792,1.322
454,2913559,completed,1783546488.161,1783546489.494,782.792,784.125,1.333
455,3135353,completed,1783546489.495,1783546490.817,784.126,785.448,1.322
456,3302752,completed,1783546490.819,1783546493.160,785.450,787.791,2.341
457,4223925,completed,1783546493.161,1783546494.497,787.792,789.128,1.336
458,3649846,completed,1783546494.498,1783546495.691,789.129,790.322,1.193
459,4110968,completed,1783546495.692,1783546498.076,790.323,792.707,2.384
460,2397772,completed,1783546498.078,1783546499.443,792.708,794.073,1.365
461,3197748,completed,1783546499.443,1783546501.828,794.074,796.459,2.385
462,2393345,completed,1783546501.828,1783546503.894,796.459,798.525,2.066
463,3315830,completed,1783546503.896,1783546504.971,798.527,799.602,1.075
464,2609022,completed,1783546504.972,1783546506.961,799.603,801.592,1.989
465,2610954,completed,1783546506.961,1783546508.869,801.592,803.500,1.908
466,2739605,completed,1783546508.870,1783546510.896,803.501,805.527,2.026
467,4495547,completed,1783546510.898,1783546512.034,805.529,806.665,1.136
468,2387519,completed,1783546512.034,1783546513.373,806.665,808.004,1.339
469,2842420,completed,1783546513.374,1783546515.859,808.005,810.490,2.485
470,2742683,completed,1783546515.859,1783546517.314,810.490,811.945,1.455
471,2802499,completed,1783546517.316,1783546519.322,811.947,813.953,2.006
472,2381528,completed,1783546519.323,1783546521.245,813.954,815.876,1.922
473,4084820,completed,1783546521.246,1783546522.575,815.876,817.205,1.329
474,3359356,completed,1783546522.577,1783546524.557,817.208,819.188,1.980
475,2610979,completed,1783546524.557,1783546526.573,819.188,821.204,2.016
476,4158429,completed,1783546526.574,1783546527.896,821.205,822.527,1.322
477,2840834,completed,1783546527.898,1783546529.931,822.529,824.562,2.033
478,3128850,completed,1783546529.932,1783546531.182,824.563,825.813,1.250
479,3232678,completed,1783546531.182,1783546533.111,825.813,827.742,1.929
480,3915884,completed,1783546533.113,1783546535.025,827.744,829.656,1.912
481,3618372,completed,1783546535.025,1783546536.546,829.656,831.177,1.521
482,2605488,completed,1783546536.547,1783546537.926,831.177,832.556,1.379
483,3184438,completed,1783546537.926,1783546539.274,832.557,833.905,1.348
484,4183590,completed,1783546539.277,1783546541.252,833.908,835.883,1.975
485,2895525,completed,1783546541.252,1783546542.448,835.883,837.079,1.196
486,4394374,completed,1783546542.448,1783546544.840,837.079,839.471,2.392
487,2610980,completed,1783546544.843,1783546547.233,839.474,841.864,2.390
488,4376062,completed,1783546547.234,1783546548.635,841.864,843.265,1.401
489,4481698,completed,1783546548.635,1783546550.556,843.266,845.187,1.921
490,3637330,completed,1783546550.558,1783546551.990,845.189,846.621,1.432
491,4227029,completed,1783546551.991,1783546553.103,846.622,847.734,1.112
492,3028643,completed,1783546553.103,1783546554.439,847.734,849.070,1.336
493,2966710,completed,1783546554.440,1783546556.381,849.071,851.012,1.941
494,3438026,completed,1783546556.383,1783546558.726,851.014,853.357,2.343
495,4369699,completed,1783546558.727,1783546559.866,853.358,854.497,1.139
496,2844757,completed,1783546559.866,1783546560.965,854.497,855.596,1.099
497,4159624,completed,1783546560.966,1783546562.872,855.597,857.503,1.906
498,2527878,completed,1783546562.874,1783546564.308,857.505,858.939,1.434
499,2738063,completed,1783546564.309,1783546565.723,858.940,860.354,1.414
500,4281661,completed,1783546565.723,1783546567.087,860.354,861.718,1.364
501,3774842,completed,1783546567.088,1783546568.168,861.719,862.799,1.080
502,3461249,completed,1783546568.170,1783546569.310,862.801,863.941,1.140
503,3887327,completed,1783546569.311,1783546571.292,863.942,865.923,1.981
504,4076845,completed,1783546571.292,1783546572.591,865.923,867.222,1.299
505,2821639,completed,1783546572.591,1783546574.515,867.222,869.146,1.924
506,2762705,completed,1783546574.517,1783546576.958,869.148,871.589,2.441
507,3015100,completed,1783546576.959,1783546578.401,871.590,873.032,1.442
508,3016111,completed,1783546578.401,1783546579.765,873.032,874.396,1.364
509,3904489,completed,1783546579.768,1783546581.829,874.399,876.460,2.061
510,3117117,completed,1783546581.829,1783546582.900,876.460,877.531,1.071
511,3927805,completed,1783546582.900,1783546584.286,877.531,878.917,1.386
512,4358814,completed,1783546584.287,1783546586.699,878.918,881.330,2.412
513,2728802,completed,1783546586.701,1783546588.636,881.332,883.267,1.935
514,4263045,completed,1783546588.637,1783546591.070,883.268,885.701,2.433
515,2859483,completed,1783546591.071,1783546592.431,885.702,887.062,1.360
516,2974217,completed,1783546592.433,1783546593.533,887.063,888.163,1.100
517,2920666,completed,1783546593.533,1783546595.972,888.163,890.602,2.439
518,3008145,completed,1783546595.972,1783546597.032,890.603,891.663,1.060
519,3664912,completed,1783546597.033,1783546598.104,891.664,892.735,1.071
520,4378145,completed,1783546598.106,1783546599.481,892.737,894.112,1.375
521,3201717,completed,1783546599.482,1783546600.924,894.113,895.555,1.442
522,3959048,completed,1783546600.924,1783546602.131,895.555,896.762,1.207
523,3767008,completed,1783546602.131,1783546603.415,896.762,898.046,1.284
524,3083784,completed,1783546603.418,1783546604.505,898.049,899.136,1.087
525,3173682,completed,1783546604.505,1783546606.961,899.136,901.592,2.456
526,3555458,completed,1783546606.962,1783546608.064,901.593,902.695,1.102
527,4002440,completed,1783546608.065,1783546610.020,902.695,904.650,1.955
528,4293042,completed,1783546610.021,1783546611.185,904.652,905.816,1.164
529,4044959,completed,1783546611.186,1783546612.259,905.817,906.890,1.073
530,2862134,completed,1783546612.259,1783546613.392,906.890,908.023,1.133
531,3360658,completed,1783546613.392,1783546614.942,908.023,909.573,1.550
532,4443644,completed,1783546614.943,1783546616.015,909.573,910.645,1.072
533,3033236,completed,1783546616.016,1783546617.206,910.647,911.837,1.190
534,4126405,completed,1783546617.207,1783546618.339,911.838,912.970,1.132
535,3021588,completed,1783546618.339,1783546619.778,912.970,914.409,1.439
536,3852038,completed,1783546619.778,1783546621.753,914.409,916.384,1.975
537,3904570,completed,1783546621.756,1783546623.241,916.387,917.872,1.485
538,3670215,completed,1783546623.241,1783546624.279,917.872,918.910,1.038
539,3674067,completed,1783546624.280,1783546625.594,918.911,920.225,1.314
540,3953390,completed,1783546625.594,1783546627.548,920.225,922.179,1.954
541,2731832,completed,1783546627.550,1783546628.879,922.181,923.510,1.329
542,2810158,completed,1783546628.880,1783546630.297,923.511,924.928,1.417
543,4102682,completed,1783546630.297,1783546631.391,924.928,926.022,1.094
544,4380393,completed,1783546631.392,1783546632.513,926.022,927.143,1.121
545,3110988,completed,1783546632.513,1783546633.952,927.144,928.583,1.439
546,3744015,completed,1783546633.955,1783546635.033,928.586,929.664,1.078
547,4338438,completed,1783546635.034,1783546636.128,929.664,930.758,1.094
548,3338875,completed,1783546636.128,1783546637.245,930.759,931.876,1.117
549,2788184,completed,1783546637.245,1783546638.579,931.876,933.210,1.334
550,4115750,completed,1783546638.580,1783546640.048,933.210,934.678,1.468
551,3516309,completed,1783546640.050,1783546641.170,934.681,935.801,1.120
552,4190802,completed,1783546641.170,1783546643.598,935.801,938.229,2.428
553,3173409,completed,1783546643.598,1783546646.011,938.229,940.642,2.413
554,3508260,completed,1783546646.013,1783546647.103,940.644,941.734,1.090
555,2907599,completed,1783546647.104,1783546648.534,941.735,943.165,1.430
556,2721710,completed,1783546648.535,1783546650.583,943.166,945.214,2.048
557,4296464,completed,1783546650.584,1783546651.931,945.215,946.562,1.347
558,2817921,completed,1783546651.934,1783546653.045,946.565,947.676,1.111
559,4211089,completed,1783546653.045,1783546653.704,947.676,948.335,0.659
560,3664938,completed,1783546653.704,1783546654.796,948.335,949.427,1.092
561,2855278,completed,1783546654.796,1783546655.868,949.427,950.499,1.072
562,3508261,completed,1783546655.869,1783546657.288,950.500,951.919,1.419
563,2906769,completed,1783546657.290,1783546658.394,951.921,953.025,1.104
564,3433653,completed,1783546658.395,1783546660.457,953.026,955.088,2.062
565,3443416,completed,1783546660.458,1783546661.628,955.088,956.258,1.170
566,3457815,completed,1783546661.628,1783546662.980,956.259,957.611,1.352
567,4023784,completed,1783546662.983,1783546664.959,957.614,959.590,1.976
568,3333877,completed,1783546664.960,1783546666.375,959.591,961.006,1.415
569,3347078,completed,1783546666.376,1783546667.501,961.007,962.132,1.125
570,4500886,completed,1783546667.502,1783546668.595,962.133,963.226,1.093
571,4329402,completed,1783546668.597,1783546669.637,963.228,964.268,1.040
572,3025168,completed,1783546669.637,1783546673.033,964.268,967.664,3.396
573,3532217,completed,1783546673.033,1783546674.109,967.664,968.740,1.076
574,3839112,completed,1783546674.112,1783546676.545,968.743,971.176,2.433
575,2833604,completed,1783546676.546,1783546677.592,971.176,972.222,1.046
576,3097770,completed,1783546677.592,1783546679.038,972.222,973.668,1.446
577,3711616,completed,1783546679.038,1783546681.493,973.669,976.124,2.455
578,3575058,completed,1783546681.496,1783546682.934,976.127,977.565,1.438
579,3447134,completed,1783546682.934,1783546684.356,977.565,978.987,1.422
580,4376063,completed,1783546684.357,1783546691.278,978.988,985.909,6.921
581,4109425,completed,1783546691.281,1783546692.610,985.912,987.241,1.329
582,3821939,completed,1783546692.611,1783546693.745,987.242,988.376,1.134
583,2496026,completed,1783546693.746,1783546694.878,988.377,989.509,1.132
584,4025687,completed,1783546694.878,1783546696.347,989.509,990.978,1.469
585,2757985,completed,1783546696.352,1783546698.838,990.983,993.469,2.486
586,3487130,completed,1783546698.839,1783546700.310,993.469,994.940,1.471
587,3769874,completed,1783546700.310,1783546702.434,994.941,997.065,2.124
588,4168605,completed,1783546702.437,1783546703.808,997.068,998.439,1.371
589,3510663,completed,1783546703.809,1783546704.900,998.440,999.531,1.091
590,3929932,completed,1783546704.900,1783546706.847,999.531,1001.478,1.947
591,4468276,completed,1783546706.848,1783546709.218,1001.479,1003.849,2.370
592,2724926,completed,1783546709.222,1783546710.702,1003.852,1005.332,1.480
593,3309888,completed,1783546710.702,1783546711.836,1005.333,1006.467,1.134
594,2929439,completed,1783546711.837,1783546713.825,1006.468,1008.456,1.988
595,3821940,completed,1783546713.825,1783546716.220,1008.456,1010.851,2.395
596,4422617,completed,1783546716.224,1783546717.318,1010.855,1011.949,1.094
597,3565272,completed,1783546717.319,1783546719.266,1011.950,1013.897,1.947
598,3875243,completed,1783546719.266,1783546721.306,1013.897,1015.937,2.040
599,4356150,completed,1783546721.310,1783546722.413,1015.941,1017.044,1.103
600,2906820,completed,1783546722.414,1783546725.787,1017.045,1020.418,3.373
601,2947353,completed,1783546725.787,1783546726.905,1020.418,1021.536,1.118
602,2805719,completed,1783546726.910,1783546728.247,1021.541,1022.878,1.337
603,3670674,completed,1783546728.248,1783546730.721,1022.879,1025.352,2.473
604,3563246,completed,1783546730.722,1783546732.164,1025.353,1026.795,1.442
605,4437506,completed,1783546732.168,1783546734.186,1026.799,1028.817,2.018
606,4195435,completed,1783546734.187,1783546736.603,1028.818,1031.234,2.416
607,3236717,completed,1783546736.604,1783546737.700,1031.234,1032.330,1.096
608,3202657,completed,1783546737.704,1783546740.214,1032.335,1034.845,2.510
609,3361999,completed,1783546740.215,1783546741.262,1034.846,1035.893,1.047
610,4274453,completed,1783546741.262,1783546742.473,1035.893,1037.104,1.211
611,3599190,completed,1783546742.473,1783546743.963,1037.104,1038.594,1.490
612,4100165,completed,1783546743.965,1783546745.026,1038.596,1039.657,1.061
613,3587861,completed,1783546745.026,1783546747.022,1039.657,1041.653,1.996
614,3028991,completed,1783546747.023,1783546749.037,1041.654,1043.668,2.014
615,3404095,completed,1783546749.039,1783546750.342,1043.670,1044.973,1.303
616,4468277,completed,1783546750.342,1783546751.410,1044.973,1046.041,1.068
617,3510799,completed,1783546751.411,1783546752.922,1046.042,1047.553,1.511
618,2776759,completed,1783546752.923,1783546754.039,1047.554,1048.670,1.116
619,2728570,completed,1783546754.039,1783546755.980,1048.670,1050.611,1.941
620,4327654,completed,1783546755.983,1783546758.375,1050.614,1053.006,2.392
621,2710896,completed,1783546758.376,1783546760.295,1053.007,1054.926,1.919
622,3959079,completed,1783546760.296,1783546761.753,1054.927,1056.384,1.457
623,2721711,completed,1783546761.756,1783546768.374,1056.387,1063.005,6.618
624,3132236,completed,1783546768.377,1783546769.462,1063.008,1064.093,1.085
625,4181902,failed,1783546769.463,1783546769.465,1064.094,1064.096,0.002
626,2659887,completed,1783546769.466,1783546770.629,1064.096,1065.259,1.163
627,2678693,completed,1783546770.629,1783546771.741,1065.260,1066.372,1.112
628,2711539,completed,1783546771.741,1783546773.218,1066.372,1067.849,1.477
629,2684702,completed,1783546773.219,1783546774.346,1067.850,1068.977,1.127
630,3517167,completed,1783546774.349,1783546775.669,1068.980,1070.300,1.320
631,2797465,completed,1783546775.669,1783546777.784,1070.300,1072.415,2.115
632,3378042,completed,1783546777.784,1783546779.214,1072.415,1073.845,1.430
633,3234826,completed,1783546779.214,1783546780.723,1073.845,1075.354,1.509
634,2825171,failed,1783546780.728,1783546780.731,1075.359,1075.362,0.003
635,3636325,completed,1783546780.731,1783546783.041,1075.362,1077.672,2.310
636,4486130,completed,1783546783.041,1783546784.348,1077.672,1078.979,1.307
637,4084849,completed,1783546784.349,1783546785.777,1078.980,1080.408,1.428
638,3070809,completed,1783546785.781,1783546788.152,1080.412,1082.783,2.371
639,2659888,completed,1783546788.153,1783546790.533,1082.783,1085.163,2.380
640,3854212,completed,1783546790.533,1783546791.954,1085.164,1086.585,1.421
641,3059516,completed,1783546791.958,1783546793.054,1086.589,1087.685,1.096
642,3596542,completed,1783546793.055,1783546794.458,1087.685,1089.088,1.403
643,2659889,completed,1783546794.458,1783546795.506,1089.089,1090.137,1.048
644,2744497,completed,1783546795.506,1783546796.516,1090.137,1091.147,1.010
645,3693887,completed,1783546796.517,1783546797.899,1091.148,1092.530,1.382
646,4497975,completed,1783546797.903,1783546799.029,1092.534,1093.660,1.126
647,3242835,completed,1783546799.029,1783546800.182,1093.660,1094.813,1.153
648,4382194,completed,1783546800.183,1783546801.477,1094.814,1096.108,1.294
649,4425124,completed,1783546801.478,1783546802.926,1096.109,1097.557,1.448
650,2998090,completed,1783546802.930,1783546804.307,1097.561,1098.938,1.377
651,4013259,completed,1783546804.308,1783546805.383,1098.939,1100.014,1.075
652,2907201,completed,1783546805.383,1783546806.722,1100.014,1101.353,1.339
653,4331237,completed,1783546806.723,1783546808.962,1101.354,1103.593,2.239
654,4139056,completed,1783546808.966,1783546810.982,1103.597,1105.613,2.016
655,3017763,completed,1783546810.983,1783546812.319,1105.613,1106.949,1.336
656,2874487,completed,1783546812.319,1783546813.697,1106.950,1108.328,1.378
657,3925069,completed,1783546813.697,1783546815.633,1108.328,1110.264,1.936
658,3060183,completed,1783546815.637,1783546816.779,1110.268,1111.410,1.142
659,3979425,completed,1783546816.780,1783546818.284,1111.411,1112.915,1.504
660,4489051,completed,1783546818.285,1783546819.430,1112.915,1114.060,1.145
661,2920412,completed,1783546819.430,1783546820.852,1114.061,1115.483,1.422
662,4457533,completed,1783546820.857,1783546821.690,1115.488,1116.321,0.833
663,4045021,completed,1783546821.691,1783546822.800,1116.322,1117.431,1.109
664,4334088,completed,1783546822.801,1783546824.154,1117.432,1118.785,1.353
665,3098679,completed,1783546824.155,1783546825.469,1118.786,1120.100,1.314
666,4442892,completed,1783546825.470,1783546826.545,1120.101,1121.176,1.075
667,3682150,completed,1783546826.549,1783546828.004,1121.180,1122.635,1.455
668,3773082,completed,1783546828.005,1783546829.310,1122.636,1123.941,1.305
669,3811424,completed,1783546829.310,1783546830.935,1123.941,1125.566,1.625
670,3254966,completed,1783546830.936,1783546833.311,1125.567,1127.942,2.375
671,2974271,completed,1783546833.315,1783546835.863,1127.946,1130.494,2.548
672,4031978,completed,1783546835.864,1783546836.968,1130.495,1131.599,1.104
673,3626102,completed,1783546836.968,1783546838.369,1131.599,1133.000,1.401
674,4222206,completed,1783546838.372,1783546840.302,1133.003,1134.933,1.930
675,3998339,completed,1783546840.303,1783546841.929,1134.933,1136.559,1.626
676,2799392,completed,1783546841.929,1783546843.923,1136.560,1138.554,1.994
677,2737115,completed,1783546843.928,1783546845.119,1138.559,1139.750,1.191
678,2744028,completed,1783546845.119,1783546847.109,1139.750,1141.740,1.990
679,3118958,completed,1783546847.109,1783546849.012,1141.740,1143.643,1.903
680,2801667,completed,1783546849.019,1783546850.337,1143.650,1144.968,1.318
681,2796322,completed,1783546850.338,1783546852.279,1144.969,1146.910,1.941
682,3254967,completed,1783546852.279,1783546854.744,1146.910,1149.375,2.465
683,3932147,completed,1783546854.749,1783546856.096,1149.380,1150.727,1.347
684,3827554,completed,1783546856.097,1783546857.434,1150.728,1152.065,1.337
685,2799423,completed,1783546857.434,1783546858.770,1152.065,1153.401,1.336
686,3775690,completed,1783546858.770,1783546860.101,1153.401,1154.732,1.331
687,3549397,completed,1783546860.105,1783546861.572,1154.736,1156.203,1.467
688,4323611,completed,1783546861.573,1783546862.960,1156.203,1157.590,1.387
689,2862135,completed,1783546862.960,1783546864.396,1157.591,1159.027,1.436
690,4198302,completed,1783546864.397,1783546865.572,1159.028,1160.203,1.175
691,4204817,completed,1783546865.576,1783546866.719,1160.207,1161.350,1.143
692,2741635,completed,1783546866.719,1783546868.125,1161.350,1162.756,1.406
693,2737644,completed,1783546868.126,1783546869.590,1162.756,1164.220,1.464
694,4213912,completed,1783546869.590,1783546872.005,1164.221,1166.636,2.415
695,3231772,completed,1783546872.009,1783546873.965,1166.640,1168.596,1.956
696,2744557,completed,1783546873.966,1783546875.347,1168.597,1169.978,1.381
697,2803138,completed,1783546875.347,1783546876.817,1169.978,1171.448,1.470
698,3392909,completed,1783546876.818,1783546879.195,1171.449,1173.826,2.377
699,4350731,completed,1783546879.198,1783546880.769,1173.829,1175.400,1.571
700,2696317,completed,1783546880.770,1783546882.196,1175.401,1176.827,1.426
701,3892561,completed,1783546882.196,1783546883.714,1176.827,1178.345,1.518
702,2579644,completed,1783546883.715,1783546885.168,1178.346,1179.799,1.453
703,2738064,completed,1783546885.172,1783546887.602,1179.803,1182.233,2.430
704,2576557,completed,1783546887.602,1783546889.605,1182.233,1184.236,2.003
705,2665971,completed,1783546889.605,1783546891.030,1184.236,1185.661,1.425
706,3323377,completed,1783546891.034,1783546892.507,1185.665,1187.138,1.473
707,2747611,completed,1783546892.508,1783546893.956,1187.139,1188.587,1.448
708,2655590,completed,1783546893.957,1783546895.899,1188.588,1190.530,1.942
709,3131909,completed,1783546895.899,1783546897.380,1190.530,1192.011,1.481
710,3878826,completed,1783546897.384,1783546898.724,1192.015,1193.355,1.340
711,3776156,completed,1783546898.725,1783546900.035,1193.356,1194.666,1.310
712,2785916,completed,1783546900.035,1783546901.100,1194.666,1195.731,1.065
713,2599300,completed,1783546901.101,1783546902.511,1195.732,1197.142,1.410
714,2903010,completed,1783546902.515,1783546903.551,1197.146,1198.182,1.036
715,3517199,completed,1783546903.551,1783546905.672,1198.182,1200.303,2.121
716,2746652,completed,1783546905.673,1783546907.130,1200.304,1201.761,1.457
717,4255093,completed,1783546907.130,1783546908.206,1201.761,1202.837,1.076
718,2816723,completed,1783546908.211,1783546909.318,1202.842,1203.949,1.107
719,2707325,completed,1783546909.318,1783546910.609,1203.949,1205.240,1.291
720,3326014,completed,1783546910.609,1783546911.969,1205.240,1206.600,1.360
721,3140755,completed,1783546911.969,1783546913.274,1206.600,1207.905,1.305
722,4328537,completed,1783546913.278,1783546914.698,1207.909,1209.329,1.420
723,4297347,completed,1783546914.698,1783546916.007,1209.329,1210.638,1.309
724,2745525,completed,1783546916.008,1783546917.166,1210.639,1211.797,1.158
725,2604900,completed,1783546917.167,1783546919.568,1211.798,1214.199,2.401
726,4162867,completed,1783546919.571,1783546920.691,1214.202,1215.322,1.120
727,3535361,completed,1783546920.691,1783546922.152,1215.322,1216.783,1.461
728,4501988,completed,1783546922.153,1783546924.146,1216.784,1218.777,1.993
729,4199805,completed,1783546924.147,1783546926.074,1218.778,1220.705,1.927
730,3500660,completed,1783546926.078,1783546927.159,1220.709,1221.790,1.081
731,2669329,completed,1783546927.160,1783546928.592,1221.790,1223.222,1.432
732,2665994,completed,1783546928.592,1783546930.006,1223.223,1224.637,1.414
733,2705732,completed,1783546930.007,1783546931.351,1224.638,1225.982,1.344
734,3464237,completed,1783546931.354,1783546932.812,1225.985,1227.443,1.458
735,3207241,completed,1783546932.813,1783546935.242,1227.444,1229.873,2.429
736,3146694,completed,1783546935.243,1783546936.562,1229.874,1231.193,1.319
737,3558339,completed,1783546936.567,1783546938.503,1231.198,1233.134,1.936
738,3228799,completed,1783546938.503,1783546939.836,1233.134,1234.467,1.333
739,2845820,completed,1783546939.837,1783546941.892,1234.468,1236.523,2.055
740,4061870,completed,1783546941.897,1783546943.051,1236.528,1237.682,1.154
741,2824148,completed,1783546943.052,1783546945.401,1237.683,1240.032,2.349
742,3272865,completed,1783546945.401,1783546946.516,1240.032,1241.147,1.115
743,4430077,completed,1783546946.517,1783546947.853,1241.148,1242.484,1.336
744,4382654,completed,1783546947.856,1783546950.284,1242.487,1244.915,2.428
745,2711580,completed,1783546950.285,1783546952.247,1244.916,1246.878,1.962
746,4110969,completed,1783546952.247,1783546953.337,1246.878,1247.968,1.090
747,4183591,completed,1783546953.341,1783546954.437,1247.972,1249.068,1.096
748,3924566,completed,1783546954.437,1783546955.786,1249.068,1250.417,1.349
749,3296056,completed,1783546955.787,1783546957.233,1250.418,1251.864,1.446
750,2967130,completed,1783546957.233,1783546959.215,1251.864,1253.846,1.982
751,3615359,completed,1783546959.219,1783546961.557,1253.850,1256.188,2.338
752,3398828,completed,1783546961.557,1783546962.630,1256.188,1257.261,1.073
753,2863398,completed,1783546962.631,1783546965.061,1257.262,1259.692,2.430
754,4032041,completed,1783546965.065,1783546965.978,1259.696,1260.609,0.913
755,3228800,completed,1783546965.979,1783546967.095,1260.610,1261.726,1.116
756,3072820,completed,1783546967.095,1783546968.428,1261.726,1263.059,1.333
757,2876357,completed,1783546968.429,1783546969.773,1263.060,1264.404,1.344
758,3525995,completed,1783546969.773,1783546971.211,1264.404,1265.842,1.438
759,2904744,completed,1783546971.216,1783546973.172,1265.847,1267.803,1.956
760,4012469,completed,1783546973.173,1783546974.511,1267.804,1269.142,1.338
761,3659075,completed,1783546974.512,1783546976.465,1269.143,1271.096,1.953
762,4084850,completed,1783546976.469,1783546977.911,1271.099,1272.541,1.442
763,2840859,completed,1783546977.911,1783546979.239,1272.542,1273.870,1.328
764,3707580,completed,1783546979.239,1783546980.679,1273.870,1275.310,1.440
765,2886572,completed,1783546980.680,1783546981.802,1275.311,1276.433,1.122
766,3016333,completed,1783546981.806,1783546983.803,1276.437,1278.434,1.997
767,3311904,completed,1783546983.804,1783546985.295,1278.435,1279.926,1.491
768,2953695,completed,1783546985.295,1783546986.636,1279.926,1281.267,1.341
769,3483539,completed,1783546986.636,1783546988.695,1281.267,1283.326,2.059
770,2861267,completed,1783546988.699,1783546990.115,1283.330,1284.746,1.416
771,3904217,completed,1783546990.116,1783546991.559,1284.746,1286.189,1.443
772,3922567,completed,1783546991.559,1783546993.527,1286.190,1288.158,1.968
773,3750634,completed,1783546993.528,1783546995.996,1288.159,1290.627,2.468
774,4211230,completed,1783546995.999,1783546998.469,1290.630,1293.100,2.470
775,4428083,completed,1783546998.470,1783546999.530,1293.101,1294.161,1.060
776,3899522,completed,1783546999.530,1783547001.897,1294.161,1296.528,2.367
777,3107185,failed,1783547001.902,1783547001.905,1296.533,1296.536,0.003
778,2904763,completed,1783547001.906,1783547003.372,1296.536,1298.002,1.466
779,3543218,completed,1783547003.372,1783547006.747,1298.003,1301.378,3.375
780,2804654,completed,1783547006.748,1783547007.377,1301.379,1302.008,0.629
781,3677035,completed,1783547007.382,1783547008.795,1302.012,1303.425,1.413
782,3033292,completed,1783547008.795,1783547009.887,1303.426,1304.518,1.092
