seq,query_id,status,start_s,end_s,rel_start_s,rel_end_s,latency_s
931,q6,success,1558.919,1559.009,1558.919,1559.009,0.090
932,q6,success,1559.483,1559.576,1559.483,1559.576,0.093
933,q1,success,1559.988,1562.077,1559.988,1562.077,2.089
934,q6,success,1560.342,1562.072,1560.342,1562.072,1.730
935,q22,success,1561.050,1562.465,1561.050,1562.465,1.415
936,q2,success,1561.353,1561.839,1561.353,1561.839,0.486
937,q6,success,1562.105,1562.254,1562.105,1562.254,0.149
938,q1,success,1563.435,1563.649,1563.435,1563.649,0.214
939,q1,success,1564.123,1565.578,1564.123,1565.578,1.455
940,q1,success,1564.409,1565.262,1564.409,1565.262,0.853
941,q1,success,1566.343,1566.729,1566.343,1566.729,0.386
942,q1,success,1567.741,1569.250,1567.741,1569.250,1.509
943,q1,success,1569.277,1570.728,1569.277,1570.728,1.451
944,q6,success,1570.172,1570.388,1570.172,1570.388,0.216
945,q2,success,1572.136,1572.305,1572.136,1572.305,0.169
946,q6,success,1573.763,1573.902,1573.763,1573.902,0.139
947,q1,success,1574.988,1576.439,1574.988,1576.439,1.451
948,q1,success,1576.992,1577.261,1576.992,1577.261,0.269
949,q1,success,1578.627,1578.877,1578.627,1578.877,0.250
950,q1,success,1579.451,1579.695,1579.451,1579.695,0.244
951,q1,success,1580.294,1580.578,1580.294,1580.578,0.284
952,q6,success,1580.827,1581.799,1580.827,1581.799,0.972
953,q1,success,1582.318,1582.566,1582.318,1582.566,0.248
954,q1,success,1583.138,1585.582,1583.138,1585.582,2.444
955,q1,success,1583.426,1586.621,1583.426,1586.621,3.195
956,q1,success,1584.504,1586.064,1584.504,1586.064,1.560
957,q1,success,1585.069,1588.778,1585.069,1588.778,3.709
958,q1,success,1585.385,1588.340,1585.385,1588.340,2.955
959,q1,success,1585.863,1588.921,1585.863,1588.921,3.058
960,q1,success,1586.227,1590.139,1586.227,1590.139,3.912
961,q6,success,1586.960,1590.053,1586.960,1590.053,3.093
962,q6,success,1587.476,1589.184,1587.476,1589.184,1.708
963,q1,success,1587.595,1591.840,1587.595,1591.840,4.245
964,q1,success,1587.978,1592.845,1587.978,1592.845,4.867
965,q6,success,1588.923,1591.315,1588.923,1591.315,2.392
966,q1,success,1589.820,1593.903,1589.820,1593.903,4.083
967,q1,success,1590.911,1594.857,1590.911,1594.857,3.946
968,q1,success,1591.699,1594.666,1591.699,1594.666,2.967
969,q1,success,1592.365,1595.120,1592.365,1595.120,2.755
970,q1,success,1592.629,1595.408,1592.629,1595.408,2.779
971,q6,success,1593.723,1595.582,1593.723,1595.582,1.859
972,q1,success,1594.124,1595.330,1594.124,1595.330,1.206
973,q1,success,1595.499,1595.788,1595.499,1595.788,0.289
974,q1,success,1596.505,1596.738,1596.505,1596.738,0.233
975,q6,success,1597.388,1597.505,1597.388,1597.505,0.117
976,q1,success,1599.063,1599.288,1599.063,1599.288,0.225
977,q6,success,1600.597,1600.771,1600.597,1600.771,0.174
978,q1,success,1600.897,1602.351,1600.897,1602.351,1.454
979,q6,success,1601.912,1602.179,1601.912,1602.179,0.267
980,q6,success,1602.743,1602.924,1602.743,1602.924,0.181
981,q6,success,1604.404,1604.559,1604.404,1604.559,0.155
982,q1,success,1606.284,1606.595,1606.284,1606.595,0.311
983,q6,success,1623.782,1623.980,1623.782,1623.980,0.198
984,q1,success,1629.739,1629.895,1629.739,1629.895,0.156
985,q1,success,1653.606,1655.022,1653.606,1655.022,1.416
986,q6,success,1704.465,1704.625,1704.465,1704.625,0.160
987,q1,success,1720.604,1722.116,1720.604,1722.116,1.512
988,q6,success,1740.174,1740.293,1740.174,1740.293,0.119
989,q12,success,1777.351,1779.107,1777.351,1779.107,1.756
990,q1,success,1855.268,1855.574,1855.268,1855.574,0.306
991,q1,success,1863.890,1865.372,1863.890,1865.372,1.482
992,q1,success,1902.138,1902.388,1902.138,1902.388,0.250
993,q1,success,1929.755,1929.923,1929.755,1929.923,0.168
994,q12,success,1957.351,1959.230,1957.351,1959.230,1.879
995,q1,success,2019.834,2019.983,2019.834,2019.983,0.149
996,q1,success,2041.057,2041.296,2041.057,2041.296,0.239
997,q6,success,2071.787,2072.099,2071.787,2072.099,0.312
998,q12,success,2077.351,2079.251,2077.351,2079.251,1.900
999,q1,success,2137.209,2137.361,2137.209,2137.361,0.152
1000,q12,success,2197.351,2199.112,2197.351,2199.112,1.761
1001,q1,success,2257.980,2258.189,2257.980,2258.189,0.209
1002,q6,success,2366.958,2368.904,2366.958,2368.904,1.946
